,company,headline,date,overall_rating,author_position,pros,cons
429,,Great,2021-03-25,5.0,Business Analyst,Good work life balance and management,Less salary compared to peers
430,,banker,2021-03-25,5.0,Personal Banker,good workplace for beginner yet,not cons yet as of now
431,,job as an analyst,2021-03-25,4.0,Analyst,it has a high paying job,it has more working hours
432,,Average,2021-03-25,3.0,Anonymous Employee,Good start up pay then other bank,Poor increment and no progression
433,,Trash,2021-03-25,1.0,Call Center Representative,Pays good but still trash,"Ignoring the work environment being so draining they had on site therapist and quiet rooms to keep people from killing themselves, and originally had us all working in tight cubicles even after 4 diagnosed cases of covid early on in the pandemic and didn't tell anyone for a week meaning they basically risked our lives for almost no profit, they also Haven't given me my w2, tried contacting hr at least 30 times, the email address given by connect one isnt a functioning email address, i also tried calling past managers have and email with no response. Hope my taxes can go well"
434,,Very good company,2021-03-24,5.0,Customer Service Representative (CSR),Well paid and pro employee,A lot of tasks being handled
435,,"Great place to work, work security is assured",2021-03-24,5.0,Citiphone Officer,Salary hike will be great,Calls will be back to back
436,,Not bad,2021-03-24,4.0,Analyst,"Good working environment, Good growth",at times long work hours
437,,One of the best jobs Ive had,2021-03-23,4.0,Relationship Manager,Expose to a million of things to grow with,Intense hours and high responsibility covering multitudes of work beyond your title
438,,Didn’t take the time to coach and correct issues.,2021-03-23,1.0,Fraud Early Warning,"Decent pay and hours, clean environment","Managers stress you about role before the expected learning curve is met and have time to be comfortable on the role from training. Too strict on time, going to the bathroom was even kept track of by the minute."
439,,Great Place to start out bad place to stay,2021-03-22,3.0,Relationship Manager,You can learn a lot as you will be collaborating with different departments.,Bad yearly increment compared to new employed
440,,Citibank MA,2021-03-22,5.0,GCB MA,global experience working with talents,long working hours citi never sleeps
441,,Worst place,2021-03-20,1.0,Assistant Vice President,None I can think of,"Poor pay
Long working hours
Toxic culture"
442,,NA,2021-03-19,4.0,AVP-Sales,Best place to work in sale,Everyone ttys to get you out
443,,good place to work.,2021-03-19,5.0,Machine Operator,management take cares of the employee's.,they don't train the people well enough
444,,Great exposure opportunity for future career development,2021-03-19,5.0,Officer,"Stable work environment, good structure of the management",big company so employee as in officer level might not have bigger contribution compared to small/start-up company
445,,Overall great,2021-03-18,4.0,Bank Teller,part time employees can get benefits like health care coverage,"Very customer focused, and do not focus enough on employees"
446,,Gives and takes,2021-03-18,3.0,Assistant Manager,good exposure and profile. great benefits.,works overtime frequently. usually until midnight
447,,Good work life balance,2021-03-18,5.0,Software Engineer,Good work life balance and substantial amount of leaves,Very slow progress in terms of promotion
448,,It's okay,2021-03-16,3.0,Citibank Teller,higher pay than other banks but they do make you do more,won't work for that long
449,,teller position,2021-03-16,4.0,Student,"easy to start, okay pay compares to other bank teller","unprofessional training process, not too many client in the bank"
450,,"Good experience, no balance",2021-03-15,3.0,Data Analyst,Good money and great work experience,"Long hours, lack of work life balance"
451,,Good salary,2021-03-15,5.0,AVP-Sales,Good salary and good benefits,No family time and no work life balance
452,,Funding analyst,2021-03-15,5.0,Treasury Funding & Liquidity Senior Analyst,"Flexible, remote work, home office,","Low salary, no benefits, no carrier path"
453,,Great,2021-03-11,5.0,Vice President Operations,Great company to work for. Supportive and thoughtful management team,no cons at this time
454,,Good company to work,2021-03-10,4.0,AVP-IT,"Citi offers good salary. The benefits are good as per industry standards. Depending on the department you work in, you can learn a lot.",Long working hours. Sometimes management does not hear employee concerns
455,,It was ok,2021-03-10,3.0,Anonymous Employee,Working balance when you need it,Stagnant there is no career progression
456,,Yes,2021-03-10,5.0,Architect,It has pros and good benefits,It doesn't have a cons
457,,It's ok.,2021-03-10,3.0,Personal Banker,"Benefits are good, as a teller you learn a lot and they have positions that help to move up called Area Bankers where you do both teller and banker but don't have a goal to help you learn and prepare you for the Personal Banker position.","Systems are old and sometimes can be very slow, ATM's are always down , and sometimes staffing is always low so it can get very busy"
458,,"Not Employee Friendly, But MNC",2021-03-10,3.0,Officer,"Great Place, But undue stressed environment and over pressure, Great Salary","No Employee Centric,Almost all employee go through medical condition due to being overworked"
459,,OT required,2021-03-10,3.0,Assistant Manager,Salary offered was reasonable. Hr was fast to get back,OT required hence compromise on work life balance
460,,-,2021-03-09,4.0,Personal Banker,not as micro as local banks,"restructuring, priority banking banker has shifted to citigold relationship managers"
461,,Personal Banker At Citibank,2021-03-09,4.0,Personal Banker,Citibank offers good benefits to employees,I do not have any cons to share
462,,Citi,2021-03-09,1.0,Citibank,"independence to accomplish work, week intense work week but weekends are respected","Siloed organization, slow to make decisions"
463,,Senior compliance analyst,2021-03-08,5.0,Senior Compliance Analyst,"Good culture, competitive pay, work life balance","Too much politics, people on the upper management has no idea what is happening below"
464,,Employment,2021-03-08,4.0,Banker,Good to work and nice work life,Respective people domination and not suitable for work life valance.
465,,Great employer,2021-03-08,5.0,Credit Risk Analyst,They take good care of the employees and have a lot of good benefits,None i can think of
466,,Citibank,2021-03-08,4.0,Head Teller,Stable company with good benefits,Sales goals was too stressful and at times unachievable.
467,,good company,2021-03-08,3.0,Anonymous Employee,"work life balance, compensation is nice",work is highly dependant on team
468,,Not Bad,2021-03-08,4.0,Relationship Manager,Compensation packages are very competitive,Working hours can be too long
469,,Stay away,2021-03-07,2.0,Personal Banker,My fellow employees were the best part,Better management goals because this job is completely unreasonable
470,,high stress,2021-03-07,3.0,Bank Teller,You learn a lot about the financial industry. A lot of room for growth and promotions.,lack of staff can out more stress on you and have you do the tasks you are not responsible for
471,,na,2021-03-07,3.0,Information Security Analyst,They are flexible with working hours,Job can be moved to another country or discontinued at a moments notice
472,,Good,2021-03-05,4.0,Software Engineer,Good environment and training was given,No challenge and increment is litle
473,,Good company,2021-03-05,4.0,Assistant Vice President,"Good flexibility, good policies and salary",Manager driver more than HR driven
474,,Good,2021-03-04,5.0,Customer Service Representative,Good company to work for great insurance,Get yelled at a lot by customers
475,,Nice but wait longer!!,2021-03-03,2.0,Fund Accountant,Good sharing section with the interviewer,long time after the interview to get the feedback
476,,Good benefit,2021-03-01,4.0,Fund Transfer Officer,Benefit is good and the office is cool. Nice location.,The team is slow and some of the colleague are toxic. Most people work for long hours and don't get OT payment.
477,,UAE Salaries,2021-03-01,4.0,Vice President,"Good company to work with, Lots of learning, Good company to grow if you are in the right department.","Inconsistent strategies lead to instability in the job, Country-level management does not have a major role in the decision-making process."
478,,Good company,2021-02-28,5.0,CBORC,Good place to work and learn,The regulation is tight sometimes u cant think outside the box
479,,Nice,2021-02-28,4.0,Product Manager,"Work life balance
Nice people
Professional people","Sometimes can be a little grey, boring projects"
480,,salary at citi group,2021-02-28,4.0,Business Analyst,good to work in office if you like work pressure,US management rules followed at work
481,,Personal banker,2021-02-25,4.0,Personal Banker,Good company to work for,"Micro management 
If you are in a slow location, be ready to be a telemarketer"
482,,Na,2021-02-24,5.0,Anonymous Employee,Amazing work culture and work life balance,Need flexible policies in doing business
483,,great company,2021-02-23,1.0,Vice President,this is a great company to work,timing and culture is great
484,,Nice people,2021-02-23,3.0,Collections Representative,"Great managers, nice people to work with, very diverse",Collections is a hard job and not for everyone.
485,,Nice high salary,2021-02-23,4.0,Phone Banker I,High salary kind UM work from home . Equipments provides.,Monotonous activity no growth anymore.
486,,Teller Review,2021-02-22,5.0,Teller,Good benefits and the pay is above other bank standards.,I have no cons really.
487,,Citibank MALAYSIA,2021-02-22,5.0,Telesales Executive,Good area to grow in specific departments,No career growth is sales department
488,,good,2021-02-21,5.0,Transformation Manager,good good good good good,work life balance is bad
489,,Assistant manager - Treasury,2021-02-20,5.0,Assistant Manager,"Citibank is a good paymaster
Global career opportunities","Hectic time schedule 
Nothing else"
490,,Great salary,2021-02-19,5.0,CCO,tea pizza cola know how,coffee sushi people bank police
491,,Not good,2021-02-18,3.0,Client Services Manager,Nice ppl and friendly to everyone,Competitive  and hard to work
492,,Good company,2021-02-18,4.0,Analyst,This is a good company,the technology is always an issue
493,,digital product manager role,2021-02-17,4.0,Product Manager,"work life balance is good,",Tech support is sub-optimal for a MNC FI.
494,,Great Job!!,2021-02-17,5.0,Fraud Specialist,It’ a great place to work,I don’t have any cons I loved it
495,,Amazing place to work,2021-02-17,5.0,AML Analyst,"Great company, amazing culture, awesome people.",Cannot find any so far.
496,,Citiphone Officer,2021-02-16,4.0,Citiphone Officer,Benefits of the company is good,Poor management team who handles us
497,,high salary,2021-02-16,4.0,Phone Banker,high salary nice UM work from home,"night shift, monotonous job irate customer"
498,,good,2021-02-16,5.0,AML Analyst,good place to work & peace environment.,Flexible timing & casual clothing.
499,,Very good working at Citi,2021-02-16,5.0,Analyst,"Good benefit
Work life balance
Career opportunity advancement",Very good job at there
500,,Good place,2021-02-15,5.0,"Vice President, Private Banking","Pay, networking and learning opportunkties",None i can think of
501,,It was an okay to work for,2021-02-12,3.0,Bank Teller,"- Great people
- Great benefits
- Room for growth","- Outdated system
- work/life balance"
502,,Branch,2021-02-11,3.0,Relationship Banker,"Commission good, goals high but achievable",Nasty politics mean and narrow minded people
503,,Citibank Europe plc,2021-02-11,4.0,Business Analyst,Good balance between work & studies,"Salary level is moderate, sometimes even below the market"
504,,Good company,2021-02-11,4.0,Business Analyst,It is a good company to work for,relatively slow career growth and learning experience
505,,Best,2021-02-11,5.0,Sales,Very good leadership . Always look out for employees,May not get a raise very fast
506,,Good entry level job,2021-02-10,3.0,Help Desk Analyst,"lots to learn, great for starting out in IT",very focused on metrics over quality service
507,,Great company,2021-02-10,5.0,Collections Specialist,Everyone is so friendly and they care about you.,Hard to get days off
508,,Excellent place to work,2021-02-10,5.0,Head of Department,"friendly environment, good salary and benefits, opportunity for promotion. Open door policy",Some bureaucracy from outside the country that affected and slowed down some decisions.
509,,prod supp at citi,2021-02-09,3.0,Production Support Analyst,"its okay, good people, decent work","its okay, not fulfilling in any way"
510,,Okay place,2021-02-09,5.0,Manager,Good location good team good vibes,"Nothing much, it was ok"
511,,If you get in how you move up depends on depth and who you know,2021-02-09,3.0,Anonymous Employee,Benefits day 1 and on site medical,You're just a number to them
512,,High Pressure,2021-02-09,2.0,Manager,"Good Pay
Good facilities you can enjoy if you have a good boss","High Pressure
Big Targets
Bad culture
Boss dependent, HR doesnt take a stand"
513,,Amazing experience,2021-02-08,5.0,Anonymous Employee,Policies were extremely employee friendly,Slow progress in career in certain departments
514,,Learned a lot,2021-02-08,4.0,Bank Teller,"Learning new skills, good hours, positive environment","Technology never works, policies for clients are inconvenient, closing branches"
515,,Long Term Opportunity,2021-02-08,4.0,Intermediate Analyst,Great benefits especially PTO and Market Holidays,Monotonous work - feels low impact
516,,Working in citi,2021-02-08,3.0,Documentation Specialist,nice people to work good salary,always busy no work life balance stressful
517,,Great environment,2021-02-08,5.0,Relationship Officer,Colleagues are very helpful to beginners.,Starting salary is very low
518,,More Pros than cons.,2021-02-07,4.0,Client Service Associate,"Good salary average, great career advancement opportunities.",Lots of changes regularly. No bonuses.
519,,Good company,2021-02-05,4.0,Bank Teller,Money was alright for my title,The company had a Highering freeze
520,,Okay to work for,2021-02-05,3.0,Bank Teller,Good benefits and room for advancement,Horrible management and low pay
521,,Work,2021-02-05,4.0,Analyst,"Good environment, smart people all around",Very few minute ones to list
522,,Good salary,2021-02-04,5.0,Operations Associate,"Good salary
Better environment
Working days 5days /week","Night shift
Not fixed holidays
No holidays on weekends"
523,,Good company,2021-02-03,4.0,AVP-IT,Work life balance is good,Normal pay only no extra perks
524,,Data scientist,2021-02-03,3.0,Analyst,Work life balance is good because nobody knows what they want,"Politics,if you are a Bengali you will get hired"
525,,Depends on Position,2021-02-02,3.0,Software Engineer,Stable Employment for full time employees,Not good for career growth and advancement.
526,,Okay,2021-02-02,3.0,Teller,"Early work hours, pay, holidays and weekends off","Boring, repetitive, hardly any room to move up"
527,,Citibank,2021-02-02,3.0,Personal Banker,Job is very easy to do.,Training could be better .
528,,Amazing,2021-02-01,5.0,Bank Teller,Working there has been a relatively easy and interesting experience if you like working with clients on a daily basis.,Work may be a bit tedious.
529,,Bait and Switch,2021-02-01,1.0,Cs5,"temp WAH, nice coworkers, average PTO","bait and switch incentive
apathetic management
no employee rights"
530,,Good practice for students,2021-02-01,5.0,Student Assistant,A lot of things to do and good practice,Not surely You will be taken to staff
531,,they suck,2021-01-31,1.0,Head Teller,standard benefits and competitive pay if you have outside experience,They do not reward loyalty. You’re better off leaving and coming back to get better compensation instead of just staying there
532,,Not bad but not very interesting,2021-01-30,4.0,Administrative Assistant,Good work life balance and good benefits,I didn't feel very challenged by work
533,,Decent job to do through college,2021-01-29,4.0,Bank Teller,"Flexible schedule, generous pto, stocks, healthcare",Unrealistic sales goals that change often
534,,Growth,2021-01-27,5.0,Anonymous Employee,"Good compensation, leaves, benefits, growth, peer group","Work life balance, senior leadership, politics"
535,,Opportunities Await,2021-01-27,4.0,Customer Service Officer,"Management, Pay, Work From Home","High stress, Goals, Customer Centric,"
536,,Ok,2021-01-26,3.0,Product Manager,good place to work for,not good salary for this bank
537,,Neutral,2021-01-26,5.0,Credit Risk Manager,neutral neutral neutral neutral neutral,not that I know of.
538,,Best bank to work with,2021-01-25,4.0,AVP-Operations,"Quality of work, Compensation, Brand","Work life balance, Compensation, Location"
539,,great firm,2021-01-25,5.0,Analyst,great firm that we all like to work at,no cons so far love the company
540,,great learning experience,2021-01-25,4.0,Regional Operations Manager,"mentorship, stretch assignments, and leadership programs",long hours of working especially with global calls
541,,Good Place for people looking to earn over their monthly base salary.,2021-01-25,4.0,Customer Service Executive,"Flexible Rotational shift.
Fixed 8 days of in a month (rotational)","No work life and family life balance, specially for boys.
Mostly late shifts are given to boys, as girls can work only till 9pm."
542,,"It's the People, But Not the Work",2021-01-24,5.0,Financial Reporting Analyst,"skilled and friendly people, flexible working hours","data quality issues, projects window dressed for senior management, causing extra hours of work, e.g. supposedly straight-through process of regulatory lines, but actually still needs to be adjusted manually."
543,,Back office experience,2021-01-22,4.0,Financial Analyst,"people, city, office, work-life balance","salary, tasks, uneven distribution of tasks"
544,,Good company culture but bad work life balance,2021-01-22,3.0,Relationship Manager,"Team ship , culture, management, Salary, Perks","Work life balance, office politics, long hours, weekend working issues"
545,,Good place,2021-01-21,4.0,Costco Customer Service Representative,"Great atmosphere, nice campus, great colleagues, excellent benefits","Job itself is pretty “meh”. Performance goals are nonsensical. Rules and policies change frequently. On top of being a maingate customer service rep, we are hounded with responsibilities from other departments, taking on roles from another departments work when they are not available. Citi does now take the time to fully train their employees on new departments. They basically throw us to the wolves."
546,,Perfect Company,2021-01-21,5.0,Vice President,"Everything is perfect , Keep it up.","Cannot think of anything , Its so we'll structured"
547,,Nik,2021-01-21,4.0,Head Compliance,It it a nice place,There are not many things to say
548,,Citibank,2021-01-20,4.0,Account Manager,"Very good place to be, many opportunities",I can't say anything much
549,,Ok,2021-01-20,1.0,AVP-Analyst,"Big company, Perks on credit card",Not great place to work
550,,N/A,2021-01-20,3.0,Personal Banker,Commission great and you can earn as much as you put in,"Hours are horrible, no flexibility within the branches"
551,,not a bad place to work,2021-01-19,3.0,Personal Banker,good benefits and time off,no consideration for work life balance
552,,Credit officers,2021-01-19,5.0,Anonymous Employee,"Brand name of the bank
Good pay basis performance of employees 
Learning opportunities in the bank",Work- life balance is a problem
553,,Good company,2021-01-17,3.0,Payroll Clerk,"Good environment, helpful mates ,commitment",Not enough time to do your responsibilities
554,,Best company,2021-01-16,5.0,Pilot,"Great benefits, salary, feedback & culture",Not any cons that I can honestly think of
555,,Hi,2021-01-15,2.0,Manager,good compensation good compensation good compensation good compensation good compensation,bad culture bad culture bad culture bad culture bad culture
556,,Great Company,2021-01-15,5.0,Business Analyst,Good managers and colleagues and excellent working environtment,None I can say of
557,,It was ok,2021-01-14,4.0,Account Manager,My manager and co workers were very nice,Se had to work saturdays
558,,Salary and benefits,2021-01-14,3.0,Customer Service Representative (CSR),Pay on time and lots of bonuses,"Loaded work, over time not paid but has deductions for late."
559,,Bad work environment,2021-01-14,1.0,Business Process Consultant,None were pros there. Very poor work environment,"Bad management 
Rude HR 
no work life balance"
560,,Good place to work,2021-01-13,4.0,Credit Officer,"Generous salary
Nice people 
Working remote flexibility","Old system 
Some overtime expected"
561,,No good,2021-01-13,1.0,Credit Analyst,"Location, coffee, kitchen, some people, nothing else","Bad systems, terrible management,nothing else, nothing else"
562,,lack of transparency,2021-01-13,3.0,Human Resources Advisor,good benefits and great colleagues,complete lack of trust and transparency from business leaders and managers
563,,Prata culture,2021-01-11,3.0,Regional Manager,Great dental benefits. Good remote access. Helpful IT support team.,"The ones that normally speaks alot during meetings or conference calls, do not actually do the real work."
564,,Analyst 3,2021-01-09,5.0,Financial Analyst,"Love the job, great opportunity to learn and grow.",At times there can be a lot of overtime
565,,Good,2021-01-09,5.0,Collections Specialist,"Great benefits, a lot of growth potential","Stressful, hard on compliance monitoring"
566,,Teller/head teller,2021-01-08,1.0,Head Teller,Hours are probably only thing thats okay.,"-Your work will not be appriciated.
-Company does not want to hire new people so it feels the gaps.
- You take on the work load for multiple people.
This job is just not worth the stress at all. Stay away!"
567,,Product management,2021-01-08,4.0,Product Manager,Amaze mentors and great leadership,Lacks long term company strategy
568,,working hours,2021-01-07,4.0,Vice President,Flexibility of work hours. Can come in late or leave early or can WFH as you wish.,night calls with other regions
569,,Good job - hours are convenient,2021-01-07,4.0,Teller,"Schedule 
Good management 
Diversity
Upoer management is involved",Can pay a bit better
570,,Great place for work/life balance!,2021-01-07,4.0,Anonymous Employee,nice culture and nice colleagues,not for someone who wants to strive hard
571,,Citi Bank focus more on process and client satisfaction,2021-01-07,4.0,Assistant Vice President,"More employee benefits
Good package
Job security","Still follow traditional technology
Bonus and increment not up to the mark"
572,,Solid company to work for,2021-01-06,4.0,PMO Lead,"great team, leadership, opportunities for growth",multiple org changes and changes in management over the past year
573,,ok,2021-01-05,3.0,Personal Banker,this company has pretty good benefits,this company kind of has poor management
574,,Great company to work with,2021-01-04,4.0,Citibank,Great company to work for,None Of the above sir
575,,Specialist,2021-01-04,4.0,Commercial Specialist,best place to work with citi,good place to work with citi
576,,Overall not too bad,2021-01-04,3.0,Analyst,Good salary package and working environment,The stress is spittle bit high int eh environment
577,,0,2021-01-02,5.0,Personal Banker,"Reliable, dynamic and gives a lot of prospects",No cons I know of
578,,Not as bad as many make it seem.,2021-01-02,4.0,Chat Representative,"My time at Citi allowed by to grow tremendously. I was provided unique opportunities within my department, given challenging and motivating tasks, and allowed to experience things at the bank on a more 'behind the scene' level by assisting with training new hire classes.",It's difficult to get out of your department once they realize you are an asset there.
579,,Great place to work,2020-12-29,5.0,Credit Analyst,"Friendly staff
Visionary leadership
Opportunities for growth
International exposure
Well respected in the financial industry","Flat structure
Constant pace of change"
580,,Avoid if possible,2020-12-28,3.0,Fraud Operations Specialist,"IF and only IF you are brand new to the industry or any professional entry level position should you even partially consider this position! 
Vacation time/overall benefits are comparable to standard benefits provided throughout the banking industry.","Unrealistic goals. 
Uncomfortable working environment 
Uneducated management 
Agents argue about the process or procedures of simple issues because there is lack of attention/detail provided as well as lack of overall education/direction. 
Full proper training is not provided. Agents end up on the floor without help. 
Overall a very toxic and very SAD environment."
581,,Manager,2020-12-27,5.0,Sales Planning Manager,Good place to develop personal skill,Very intense at work environment
582,,Great company,2020-12-27,4.0,Project Manager,Work and life balance noe,Constantly shifting priorities all the time
583,,Review,2020-12-23,1.0,Fund Accounting Manager,Fun colleagues in the office,Slow progression in terms of career progression
584,,CCAR Reporting,2020-12-21,4.0,GCCO Analyst,"Decent Package
Lot of projects
Best Recruiter
Diversity
Awesome teammates","Work Life Balance
Lengthy work hours
Tough to get leaves sanctioned
Late hours
Management not people driven"
585,,"Fair Wages, No Micro-managing",2020-12-20,5.0,Independent Contractor,Worked as an IC for the ICRM (Independent Compliance Risk Management Team) - pay was fair and management allowed team to work well without micromanaging.,"Not a lot of hand holding but if you're able to quickly pick up new concepts and systems, the team provided guides that were easy to follow"
586,,Good bonuses,2020-12-19,5.0,Senior Account Manager,Good hours and realistic demands made,Limited promotion possibilities in 2018
587,,great company,2020-12-17,5.0,Relationship Manager,great mobility and culture here,tough environment and demanding KPIs
588,,good company to work with,2020-12-12,5.0,Anonymous Employee,good benefitas paid vacation and time off,need to have more staffs for busy branch
589,,Citi bank aml analyst,2020-12-09,3.0,Compliance Officer,Nice work environment and on site cafe,Overworked to many items to finish in a 40 hour week for most very few can handle the work load meaning lots of overtime
590,,Love,2020-12-08,5.0,Program Manager,Company culture is amazing and inclusive,So big that sometimes it’s hard to know people in other regions
591,,Good company,2020-12-07,5.0,Software Developer,"good culture
 good benefits
flexible hours","pay could be higher
and work could be taxing"
592,,Regular Bank Teller Job,2020-12-07,4.0,Bank Teller,"it was okay for what it is, you have to know how to work with people and be quick on your feet",very fast paced and no room for error
593,,"Great for longevity, bad on service and tech",2020-12-07,3.0,Project Manager,"Offers slightly above average wage depending on role.
Great for long term career",Systems and process are not the greatest. No one wants to take accountability and get the run around a lot. Dubbed Citi no help for back office support
594,,Great company,2020-12-05,5.0,Sales Management Associate,Great company to work in,No cons in this company
595,,Teller,2020-12-04,5.0,Teller,Good management good work life balance,"No growth, needed better area manmagemt"
596,,Good company,2020-12-03,4.0,Anonymous Employee,Great benefits for employees and lots of incentives,They are 24 hours so you could have the most random schedule
597,,Great position for someone looking to become a banker in the future,2020-12-03,4.0,Head Teller,Great starting pay and benefits,Lots of audit caps that need to be managed
598,,Great,2020-12-03,5.0,Loan Assistant,Good work life balance and benefits,Could do better in salary
599,,Citibank VP salary,2020-12-01,3.0,Vice President,lots of empowerment to middle management,Slow salary increment or promotion if in a country role
600,,company review,2020-11-27,4.0,Analyst,"great exposure, plenty of trainings and opportunity to learn",pay is not enough. no overtime
601,,Aggressive work environment,2020-11-26,2.0,Audit Manager,"Exposure is good, and salary is decent","Aggressive environment, was even screamed at by senior management for something not in my control"
602,,Love it,2020-11-25,5.0,Bank Teller,"My manager is extremely helpful, she wants all of her employees to succeed",None that I can think of
603,,good place to work in,2020-11-25,4.0,PT Teller,"good team members, flexible manager.","bi weekly pay, tedious work"
604,,review,2020-11-25,5.0,Personal Banker,good progression and work environment,no cons at the moment
605,,Engineerin Manager,2020-11-24,2.0,Engineering Manager,Salary is very good at this place,Work hours are too long at this lcoation
606,,Good,2020-11-22,5.0,Business Analasyst,Good boss good culture en,Nothing nothing nothing nothing nothing
607,,Customer care is hard,2020-11-21,3.0,Citiphone Officer,Good salary and Good benefits.,Messed up scheduling. Hectic work. Boring.
608,,Amazing,2020-11-18,5.0,Assistant Vice President,Amazingly wonderfuly good. Awesome and fantastic,Noneee that i can think of
609,,La La,2020-11-17,5.0,Risk Analyst,great and only doig this to see the stuf,wish glassdoor would just work
610,,Short review for prime brokerage,2020-11-15,5.0,Prime Brokerage,"great learning culture, colleagues are inclusive and goal driven",compensation may not be fantastic
611,,Big company with some interesting opportunities,2020-11-14,3.0,Data Analyst,"Good pay, driven, interesting area","Bureaucratic at times, decisions were unclear at times"
612,,Individual focused rather than teamwork,2020-11-12,3.0,Business Analyst,"Good training, development and resources",Individual focused rather than teamwork
613,,Pros and cons,2020-11-09,3.0,Financial Reporting Analyst II,Competitive salary package and benefits,Long hours and no work life balance
614,,Overall stable work environment,2020-11-08,3.0,Commercial Card Representative,"Competitive salary, set schedules, great coworkers/ environment","Night managers are not interested in helping, day time support staff is not helpful at all."
615,,Great Company,2020-11-06,5.0,Personal Banker,Fun company to work for with comeptitive pay and benefits,No cons that I can think of.
616,,Company review,2020-11-05,4.0,Assistent Manager,Good working environment and one the job learning opportunity,Competitive mindset and not so attractive salary
617,,good bank,2020-11-04,3.0,Banker,facilities and surrounding provided by the band is good.,salary is a bit less than its other compitetive bank
618,,"if want work life balance, dont choose it",2020-11-03,4.0,AML Analyst,friendly environment/ training provided before BAU,no work life balance/ no rest at all
619,,for those entering workforce,2020-11-03,4.0,Sales Officer,"good stepping stone
build strong mindset
eye opening to workforce","toxic environment
competitive
cant work here forever"
620,,Great working environment,2020-11-02,5.0,Bank Teller,"Good Benefits and part time
But hey good Hours",Wear different hats And compensation is not satisfactory
621,,good opportunity,2020-10-30,4.0,Junior AML Analyst,"comprehensive training, comfortable workspace, good teamwork.","workloads, working overtime, pressure of work performance."
622,,Data center,2020-10-29,4.0,Data Center Operations,"Good place to work . Good remuneration from Company . Good policies, good salary for all , bonus, cafeteria, Pickup drop car . everything awesome . Highly paid for freshers","worst management side Full politics . Even a simple employer cab become a manager grade in 2 years. Only if you more contact with higher management . More and more politics in CITI bank , worst .. they will dump you if you raise questions ."
623,,Internship,2020-10-27,5.0,Technology Placement Analyst,very nice to work for,i dont have any cons
624,,Personal Banker,2020-10-27,4.0,Personal Banker,Good working space and great mentors,Long working hours and stress with regards to hitting targets
625,,Great organisation,2020-10-25,3.0,Assistant Manager,"Great culture, great organisation to work for","sales is bad honestly, try moving to product side"
626,,Internship at Credit Regulatory Unit,2020-10-23,5.0,Intern,"Good salary, strong colleagues, friendly atmosphere","Uncertain advancement opportunity, job responsibilities are not so exciting"
627,,Citibank good,2020-10-22,4.0,Principal Analyst,Good company to work for,Nothing bad honestly it’s good
628,,Work life at Citi,2020-10-21,4.0,Assistant Vice President,"Good package, good working environment and trainings",Work load. Work-life balance can be improved.
629,,Nice company,2020-10-21,4.0,Financial Analyst,Work-life balance is really very good,No scope to learn new
630,,Great company,2020-10-20,4.0,Associate,nice people and good training,long hours and lots of travel
631,,No worklife balance,2020-10-16,2.0,Finance Analyst,High paying job and lots of benefits,No OT pay. Work more than 10 hrs
632,,Open and proactive,2020-10-15,2.0,Data Sienctist,"Formal, compromised, inclusive, cclient orioented, open",Too many regulations to accomplish
633,,AML Analyst,2020-10-15,4.0,AML Analyst,"Great management, good salary, amazing training",I do not have any cons to add.
634,,Good salary,2020-10-13,5.0,Senior Account Specialist,"Good company, pro employee, high salary",There are some specific management that have a poor leadership in managers. Politics is quite high
635,,Great company,2020-10-12,5.0,Personal Banker,Great benefits and commission package,Sometimes it’s make it very difficult to achieve goals; and management will call you out for not achieving.
636,,Good place to be at,2020-10-12,4.0,Customer Service Representative,Very nice and friendly co-employees and good salary,Stressful sometimes when having difficulty clients
637,,Not recommended for those who want to have work life balance,2020-10-11,3.0,Compl AML Execution Specialist,friendly colleague/ career growth opportunity/ flexi working hour,most of the time work overtime/ heavy workload/ manager did not provide solution on your concern
638,,Great place to work,2020-10-08,5.0,Relationship Associate,"Great exposure, compensation, growth and opportunities",sometimes work hours can be long
639,,training,2020-10-07,5.0,Corporate Research Specialist,everything IS GOOD LEARN A LOT,working time cant be flexible for mothers
640,,TERRIBLE,2020-10-07,1.0,Fraud Specialist,Time off- however pretty standard to other banks.,"A Jacksonville Agent in the fraud department, Citibank is terrible currently putting in applications at other banks that pay better and treat employees better- This business makes decisions and sudden business changes.. just recently we were transitioned into a high end agent, no raise.. more responsibility! Not only do we take high end calls and our regular department calls they also throw at us our retail partners few calls and calls from offshore agents that are constantly transferring! It’s hectic for the under pay we get- When you can go to a competitor that’s minimum wage is dollars above Citibank. I know a few looking for a better opportunity because of this change. Don’t get me started on flexibility! It only works when it benefits them! Terrible business with terrible pay-"
641,,Great place to work,2020-10-07,5.0,Intern,"Diverse, Open to everyone, great working enviornment",A very very large company
642,,Good employer,2020-10-06,5.0,Relationship Manager,"flexible working hours, supportive manager","more of a self-learning experience, not a lot of guidance"
643,,Automation Engineer,2020-10-05,4.0,QA Automation Engineer,Great environment to learn and grow within the company.,Haven't faced any difficult situation yet.
644,,Great place to work,2020-10-04,5.0,Analyst,Great work-life environment and compensation,Lot's of pressure and fast-paced environment
645,,Ok place to work,2020-10-02,2.0,Bank Teller,"Decent team, hours, benefits, some decent customers","Pay, sales, management, workload, customers"
646,,Alright,2020-10-01,4.0,Accounting Analyst,"Pay, benefits, environment, stability, retirement",There was little concern to keep employees
